Address,Transaction ID,TotalCommitedALGO,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov
6POFLQMPNLJ5GKBWJ52JVXU4JWFLZU6OP3HITM5UNB3WVWGFXB5D3QASKM,Z7BZZKUDG3AATAP4LHWXROQQEO7D6WUQHHVSMAHCH6Q4QWYF3HTQ,9031416,9031416,0,9031416,2024-10-08 16:03:28.275265+00:00,S46SH3SB6Z7R7VDEITQZHOLGVRIR5GZY72G27NQTLC56YR26CNK5KARSYM,,No
OSD63GKJB3ARORVWR7YTUAZI5KRCPQKZAU2VG6JNNTAB4YVIO5TKC4AISA,EGTRHXZJP2BZPIVFG23IIQVCQ6FLRVPGEYOOFDHRVAJ77ER444SA,43800000000,43800000000,0,0,2024-10-08 16:00:32.194975+00:00,,,No
EB2FLFPHDVUYZ2KBAWQAIRGZFI3ZEWTV4NZJT6CNS3LW2NTV3DYUQDQRLU,HXYIV7EW2X4NZTPYHIMI4IFZ5OK6FK7LOLQF2TNIMQWKPYUENSAQ,100000000000,100000000000,0,0,2024-10-08 15:59:51.958582+00:00,,,No
PHI6Q4ZXM6ZKASZ4MDIMRGATUWXBF2JSZAAVEXVDBEMS4POFNNAY5PETHA,TC4SMYTHUH4VD6VBOMQXNTATF6H6W2N7VE5IYX3DL4JI2S3U2N7Q,59409929888,59409929888,0,0,2024-10-08 15:59:41.061539+00:00,,,No
4JOPFUS3YZSJOS5UOLXYX5SZBFXD4OMR5ASM7DKG522RB44ZI7R5MEPGHI,EO6YBEJ7LOOFTETPEATTS5ZMJABDSTS3CEJY7JKPPOMJSEDNHOOQ,7190390331,0,7190390331,7190390331,2024-10-08 15:58:44.119192+00:00,B3GT46S5ZMF25HWPCVH7WFXFCRLJMXQVQSTFC7AOAVBAK55MTQW46LFNZQ,,No
EZKNUCMR43IK3P7YHS7CRWHQ6Y5ULXQP4WAN2BMAQ2QOGZJCKXV37HP75U,3AHZHBGWWOO5PHYXCR5EUO4BEFQVXFPEKOO5RGEDGQH7KWTMRZVQ,20000000000,20000000000,0,0,2024-10-08 15:56:13.328972+00:00,,,No
SJDZEWY2DC6FDBNAMSSICKRWHEYHKMU3O7PBFJWCLEEIHNSKBHFNTWXVHY,NCYW76I7SBUV74MO7FJ5E73FNHWYT6MHHRLBUMHJWFTKJOSGZCVA,78000000000,78000000000,0,0,2024-10-08 15:54:02.635401+00:00,,,No
6DHYUU52EDH734C62RR67OENFM4YLYILFJAXK5EGLUJE3D322WY565TJI4,UWRMODGYHM3FA5WHVAPKNNJWAUVFLOLD7UMIEYKX3XIMWE3IY36Q,166844656342,166844656342,0,0,2024-10-08 15:53:42.551452+00:00,,,No
46YM7KA3VISR5P2THP6BFVMWYUITOC3Z7V5F5BFMBPHNGTXBHEMZT7DKEI,KWU3C5PGDVIEJHFRE2YAELVCLRYZZODSIKQFZ3J3ZBP3SFP47Z3Q,12225000000,12225000000,0,0,2024-10-08 15:53:25.555463+00:00,,,No
JTEDIJXNZLPNS5QR6REO3GOXKYEL55TFCARYMZ7EH35YIB3LOBMKHJK7CQ,A7GXLD7DIOI5A36TZY77QGK4EGNIDB4VJZBSO665KBB6QPTKDSIA,10000000000,10000000000,0,0,2024-10-08 15:50:49.673362+00:00,,,No
NJSHCULPNTVVZSIAL2GWKSDMVNHNMX2IQNE7MUGG3ZDYBFON6PKUC4BLEQ,UTTTSD76RTAJD4K5O27KDLD6U4B2ETDKHSAN7LDQU6FHV5HN4Q7A,620143972,620143972,0,0,2024-10-08 15:50:14.679093+00:00,,,No
CF7QZCGAX23X2WWGPMCGU2OAWZYARHAK2X7VNNH5TP5EHWS7IRPGAST53M,DTYH2VU55MHCUDOUV2FBZOUO7VJT5FZW5JF3I4STKJDRJHV4JZDQ,2002139992,2002139992,0,0,2024-10-08 15:49:54.499267+00:00,,,No
TVYSSF35DW6PJ7URWV4D6F6SSCRRPIDJOD7W3FWRUYCZ4Z7GLFVQEDTMRU,RT25VQ33QNTHLXCCOVXYQUDWKHZBJ26KIJUGTF2NWK7DYHOGVXTQ,105850000000,105850000000,0,105850000000,2024-10-08 15:49:43.553638+00:00,FERFBPXGI6M4WFJWBJVMSDSUGWLCRRZYM2M22NEYDVDFM6MX7HHG5WXKOI,,No
UNBIW3NG6LERSF2DY6N5AQ3FVKLL356J73FRBFTOQ3II2KG6KQ66CUQ47E,SEGDDN6OOS5G5ZMJDALO26FGCK4WSCNFP4RZ4DHC2GAJSFW6L5MQ,16385446382,16385446382,0,0,2024-10-08 15:47:29.807274+00:00,,,No
TWA2URVSP5CCLQ6N6LXXRE42U23WRBEVU3F67BQUU6AW6X43JNMLDMZUBE,RDI5MUI4XH7DTQXYZZ244RJ3QLLPINDLVK7PXDYBGNXKAD7EXPRA,23618000000,23618000000,0,0,2024-10-08 15:46:09.563301+00:00,,,No
RDYKM6GTHXWXR24BCWGE5DDXH6HFESJPRRCG7GZ4VUKZBVP4RETLHQ7IXQ,EZN7WTVWTAEA2GUJCVKI3D5IK2D5UGQTLE2YPS7KWY3L766ZGOTA,60086542,60086542,0,0,2024-10-08 15:45:32.399086+00:00,,,No
ENFGTIS2KWAXES4M5X3AH5OZ5IWRA343NYHX3EVWC3VHT5462EOT4NUKHA,LKR66ZCSI5JKTI3UB6KT6KOZOZWI3JTAHDKQJJ5FD2G7BZ4NMX2Q,70000000000,70000000000,0,70000000000,2024-10-08 15:45:23.049095+00:00,EGK2QGSTJ2GMGGJOT4ZYPNJH5MA4BU7UWIX5OQBTA76SRAOF4NKD2JNM6M,,No
ZXLO6I3AMTEORGFNDM2DUASAZ3KHKGGD6Y4OIPWKWXVL5JSHNM4J27XQWQ,TQ4MSIKZCZI4ZLKBT7E4WRQKQKOCT4NV242Q3KI7LIKNWYH4SC5Q,146545772026,0,146545772026,146545772026,2024-10-08 15:44:34.634708+00:00,,,No
VOLN7FPZSYQAUK2HAVJIMZZMLDPXKAUG7VZY3YEFT6VDD2PD6QA7ECQ2TA,SNPBAWDVE4R77CFWJIJEQGLCXG6UXRPQGLEU3JCUZDLLRNVOELGQ,31000000000,31000000000,0,0,2024-10-08 15:44:34.458716+00:00,,,No
DJUKAFYT2FKEJM5MHCUG66HF7DGC64XEOHMAQPDXKAMEDJGH34I44RC6NQ,SNV6APSIF4H3IDGU7YNMMWSDHHFNS4R2EAMO2L4VQ3ZLZOV6L44A,1169241833,1169241833,0,0,2024-10-08 15:44:17.342875+00:00,,,No
M6V5DVQBSILKJKDM2WKU7HY7ZTZSU72V3DC3B3M4N4T7PNME3WMJETDRTY,DUGRTH7SBX2M5GV6XWGPVW2BXKV4VSBI3OWVICX5DDRP3QGABVDQ,10000000000,10000000000,0,0,2024-10-08 15:44:03.225798+00:00,,,No
V3POI7HTH3GATBWGAWLZ5RLGJ7HDQJT73NP5HFW7YAQQXJ5PG2S7YQDFFE,WXCGTW523AVPBV7EM4F7BUXXNAV7G7GPAJECNXNOYDXZPS4NRNVA,22668000000,22668000000,0,22668000000,2024-10-08 15:43:48.689254+00:00,JH4BI5UIPSIVAOJPHJZE3NKUGRF4C6K5NPOMT3NAUNNWPZUMUSHLCCIRQU,,No
FKXPU5PLTTUXSGXHKDQVZ4SAX2GJEB3K7UQTPFDY4UG2WHCMKPLQAZNTLM,PG3PTXKZXY6D67XJ2XXII46EAKRCWYMCJPCJRZ355OHEJCCS3C4Q,15616157278,15616157278,0,0,2024-10-08 15:43:48.650651+00:00,,,No
NVWQWS3M6P2CYWUBO4Y337X5XBO4EUCPHABMPMLJGL2CJUEMSJX76X3VJ4,32ETYE2X6BYDZBUMGXPIV62S6BXOGDY6NUZAU4SUHP2DUD4HHTCA,20000000,20000000,0,0,2024-10-08 15:43:45.318067+00:00,,,No
NUGX7KVBFZ3EF5DXSF6XKHHGLM5POOVJH5JBRMXK767J6ABOVBZL3PLLPU,G63MWN32DJ6FVLWUU6LRTRJISUXDPDAKONXKQA42S4ZTJPPLUVPQ,25000000,25000000,0,0,2024-10-08 15:42:26.296256+00:00,,,No
EQMRT2UMNYB7IIGXG7WDFETRI2BIG46Y4SPODZLJZOJPNNBUA3EWEGQLAI,OPEXUJRKWWA7KM55K7LFHZF5YWA7TBOXQD5NVSUN3JFJNQQ3R4OQ,2921916166,0,2921916166,2921916166,2024-10-08 15:41:33.813390+00:00,,,No
J7IBJ62XI7MCQRFVSQVIDBCVQEATMGGHU5VZ427NWFZFINOZ7NA3JDZIZ4,77FOTRZF43JGAONSK7YF7H47CCNGEK75IMBSP2ADMHQCJEIOYH4Q,7973664,7973664,0,7973664,2024-10-08 15:39:37.643113+00:00,ZBBOUBJ5HEZVJRANFEOUO53RGQAQAXA2LFGLBZ7IQIXTI45UD7X23GM6L4,,No
AOHTNX4S2SWKOCDXP5UE2U6PIDYIDZC3E4WO4AP46MXU67UDOYGS6V3MSE,BLYAYK5GKJRFBZFXFVLI6EZHXVS76PQPUJYZD65SVL5IIDAAPN3A,10094999,10094999,0,10094999,2024-10-08 15:38:54.734454+00:00,P7ZRAKJPGQ3I6UHLS63K6BFATNWD5GJJKK5MMULMVFC2YVJJL25EN3QMPY,,No
VTWTQKW5EKENXSP4BCQACUEEU3X3UQDXFXSI46UBL6775FZRXZKHCNZBYY,OFBFGOH4KH4QAH4CKWC7HWH6IWYMWAJCCIMLS3SY7MSPSYL5DD7A,2707565344,1351788116,1355777228,1355777228,2024-10-08 15:38:40.876948+00:00,,,No
CQEL4DJTLPDA7IMUUFXCUKOCRGPHKDMQITISD26LTH6WOOPYQ43QD6OMPU,QP5V2PFAPRTFSFYJYIVJMJKNFFIX2ZMDAMI5D6ZPAGVAHJZREP5A,148751000000,148751000000,0,148751000000,2024-10-08 15:35:56.732723+00:00,ZXLO6I3AMTEORGFNDM2DUASAZ3KHKGGD6Y4OIPWKWXVL5JSHNM4J27XQWQ,,No
QSEPQKGB7W4L6B2UVZGIH7DJDT2HOCCOY3SZRIMG5HDGBGOVMG3763Y5MU,Z36HHZW2CPTU2UKEYWQPUA63HSLBAPX3GHGRHW666IYMJLWDTBUA,178597861620,178597861620,0,178597861620,2024-10-08 15:26:49.464254+00:00,UBDZ3BDSPWGZGAUZUYO7FHWCPSBGS2FHT4OJPB3IE3Z6MGQQIBDF7GJSPI,,No
QZCWGYLJTTS7V23K7353MS5D64TGHLXEF3ZI637US5DMDOXJBFMT4CVF54,UNJWIHZTAOHWVJULEQONBTOCQXZKDC3TSAGKYP5IY7JRFD5XH7GA,8000000000,8000000000,0,8000000000,2024-10-08 15:26:43.766101+00:00,S2BGXJZD3XEKWP7IC3RBX5S6RZZOW3IMWSYJNHPIZD3F57IHGGWD2LHI2I,,No
QZN5XRNVH6B2VCK7QJPXO6Z5X2LN3YTUFOH6QAMEJWA6EJWLXZ2K6FMJIA,MH5JS2XRV24ZACMFHIOBVWTDPBUCFIZ5NLPGZ2TJYWCGMYJNXEUQ,8690169423,966840016,7723329407,7723329407,2024-10-08 15:26:29.488389+00:00,,,No
564WZY5QMA5D6JTHPFYS62OH77A7AUETEDYIBNWITX47AX4SDAAZIX6RWI,C7CMPJ422GGFGUXXU773I4J3NP2A5K7VXOC4DR2YLWAT25PLB3ZQ,88578270,88578270,0,88578270,2024-10-08 15:26:24.031705+00:00,OAYXUWHZQ4ZDJPYCI3ONLEYLD4QLPXNRUIPZGYAVLHLHAWUU6FAGW7V7CI,,No
YGOY63ZDJXAIHJCKQITSEO3534L3JFZTPB52V4PLDHWGNJJE5U52UQ2EU4,N4RLWPYH5EDX7WCDRSHCH3AJEY3AFBCEXQEICMWMP3XJXFCZNJAQ,554636,554636,0,0,2024-10-08 15:23:38.581889+00:00,,,No
7BQBNTC36SPSNIU4PIY3ODEPEN4OHPWHLNBCPA2AWW3CCCI3P4XIWTLPPU,4JCEPXDS5SEPN4CCAQJH2CTOH4JT3LTSOIB4UI55CBD2DFEVVYVA,58128864432,58128864432,0,0,2024-10-08 15:20:59.014204+00:00,,,No
JUKOZBPUUQDEQX2FGHPXE7ZUL35JZ2LVL6UM2JF5YWGFMFICQ5BQ3BN2EY,NGZMFQAPZ2DOQ5VGZEAVUQPXYKLBM6A53Y2UHX3XK4HEELEDLRZA,1259666596,0,1259666596,1259666596,2024-10-08 15:19:08.116109+00:00,,,No
G6LDQOIORF4CLX4TICBVIIDABYVX3UYD4MPFGKNQBQW3CWVLHV7L6TCLHM,MDPAESSPZUA2YTVZT4S4HCY6N4CN4Z252AY67XWYPJ3PWW4RDHRA,2027000000,2027000000,0,0,2024-10-08 15:18:10.847353+00:00,,,No
25XCRD73WS6DWALJUWOB452XVDRDTIEBKJP3GYWSUT6XEBWO7PGE36X4BU,B5VDACMMSTJKI6BS7TCF53CCJBB5QNP34NLM7XQBLAAZANHSCUJQ,47534390,47534390,0,0,2024-10-08 15:17:38.583601+00:00,,,No
FV7BIW4WCJ7QUZS73DSCQJVS6RB67DH6UFBVA2H2SALWXEIG6JAB2Z7HS4,TBDPGPKGIATV5EX6IJ5XADUEHOKXRRBV7VSIRH2FOC64I6RGOTEQ,12740866,12740866,0,12740866,2024-10-08 15:17:08.224390+00:00,HG4ZR6TU6QXIATHSXV5QJTRE6R27YSR3DV3D3IMARHPYVWVVAOWWE6KXNE,,No
FDJZYJ6EGREYCLHLLGIYYO3PXAHO626IFMXWKD3E6H2CAQYP676JGU55WA,SPOG7Q3DMSNRGZTLL5KEDPMNVEQME6KOWCLFPTBWJRRFZS7HQNUA,9023000000,9023000000,0,0,2024-10-08 15:17:01.701532+00:00,,,No
HOCPRW3UI3O7ROBACU7NMILMKAGL7XFGRIOZQUKQROBTYZCMNKLXFADBBQ,V4RQ2I4GAJRWA4B3KWPAPXNIW672KZYEWPLDWFI4TLYIBZ5HGPBQ,5000000000,5000000000,0,5000000000,2024-10-08 15:15:56.879483+00:00,OAQ4BYELIDZQBEW3UYCIXWQOJNW7WR4PQG2JF43KRYBGYF3HDUXTVDXEHM,,No
U7VUSFULUPYXLQUTFHJDSKOSI2AU6OESHQTMYPUGTVNEFRIIMYPV23DKYI,5763W4RO3JZKDLQ5VS4MEW2HTPHW6W343M2UFVTCXEUOGSW3V6FQ,6622456717,0,6622456717,6622456717,2024-10-08 15:15:40.285892+00:00,,,No
43N364D55OGQJ3KULY75ASJAG4XXMBD2SVQGB2URQ5H4SXIN4FLWYRMEHU,GNOX62GVGWE7FGTJ4M7PKYUITPF43OHK5ZZ6HF4VVGXUOGWO7ALA,10382000000,10382000000,0,10382000000,2024-10-08 15:13:49.144636+00:00,P7GAR4UJNIFB6YIFXZD3CIKOVMSDYIPO73EXLSAPSYJOID3DRUCGVEZMGE,,No
IIKGYQSF4JF7QGN5IMZDFG5ZKBDUAKYRYI55N767VVIAAOA5ZUHAPMNUTA,QUDF3FSRGOTQL5QBMMR4G3BV72HVJQM3TEN2G6SZECR2WZDKAQJA,5640000000,5640000000,0,0,2024-10-08 15:13:43.857123+00:00,,,No
AFFZQ63RRGEN3IOA6OBOSVWNQFSY3NQUN24UYV5BRH2XPODJLN3JUR2PUI,GQJKPGZAGPAOSP52MBJQZGYMYA7EKSRQ5UDXTJP5IH3NQLH7KVPQ,669000000,669000000,0,669000000,2024-10-08 15:11:23.847995+00:00,4JIR2DGL5DJLJUDUI3OTZG7VTNP5WHY4QQVC5X546WLEWSVHKQRHK4ADHA,,No
CDC4JCJJOTC2EU55LNVAVWTFWHO2OETTTUMGE7M46BRVJ5VJKCLG32FEGA,ZZXFEROZKZ3PF54KHGXJY5M5FVTUM33CCBZU6SESQLCTGSVNYM7A,1566440756,1566440756,0,0,2024-10-08 15:11:17.859066+00:00,,,No
MODBS2NX7OQMDCRAFYK277ACKID4ZKNXUG344CT737CJKM4IBMS5KCOD3Y,7GF62WYQQKKEFRS26QBLL7LSMMADGAOHDAGY4DSVY3FE4SXIF3ZA,9902982737,9902982737,0,0,2024-10-08 15:10:55.248178+00:00,,,No
DPQITLGNR5IOYPZIDUNQR7CI3D5UQQXE34TZ62W2YMSICKXZ4F4J5HRESE,IALXN4ML7CH3L3ZBHG76OCAYBNZW67JRMUQYK5FME4UKL23DRYVQ,14924878910,14924878910,0,0,2024-10-08 15:09:52.989653+00:00,,,No
DFQIDEXG2HCMI6S7MX37636ODYAAQKMRP33M2RPOPWJYSTIONN7M7RUZ3U,D2KJN2XJJ7W5QTSFO5WWR4T4AUANQYBSCKGKQGMNBW57GAXD6X4Q,1700000000,1700000000,0,0,2024-10-08 15:07:44.100285+00:00,,,No
MCKYH7WEZ5J26AD4LTWRJDYT7U22JMAK5DM2VT52ZU7DB3IIXQSZ6JMMME,5XJNPEMVCIQLGBYTHBVCQYUHAYNH7NNNAUEIGV3JDCPOWH2V3VHQ,1750000000,1750000000,0,1750000000,2024-10-08 15:05:28.198804+00:00,7DNW43JSJSB4K6RLU7RU5KTR2P7EMMDZ7ZBD3QDZBBU6R7ZPKSJ53TZOL4,,No
D5ZPNOKLMRUYBSNIYVR4TVY42S2S26JWKMPY27BCV54IVXACLD5NDRWHH4,NML55ZJHCBHBTG5GJ7ZLAUVZM34GY5TLZQW6ZLBEJEDC344E673A,25001539455,25001539455,0,0,2024-10-08 15:05:00.476661+00:00,WLBLEOE4CKZFTOJWXZFLXTXPEUTKB7OXRCM3L6O7DPSYRHO72FCTKL6IWI,,No
ZNJKMUMHBG4LCEHLWU5MBBVG7CZSNUA5H2E25JOIHHI3VQ7OP2F24GLPHM,OKB7AYXZOQVIRH3YN5OBULMVIRGTJT2HLMNQZO4FNWQOZH35UZOQ,4503711,4503711,0,4503711,2024-10-08 15:03:55.170238+00:00,AMFAJQQWDZ7AFLENAX5RFXLRKM3SR6GHFP62KXU26UGANVNRHLX5BYWDDA,,No
MWDAXVCNOVX4LW5L5NUKJCADVALKWOSZHLVFAPTI3E5ICJSCCKSNVEWMGY,5KRDPY2W4JM7BOHJPXHWC5ZZB2YNTS4EA62SYVYWH45GTPT36CXQ,200000000,200000000,0,200000000,2024-10-08 15:03:44.659965+00:00,5IK55CCWELS4ZK5CFEOTHLRGH2NNI4TZLRBJYDV36Z6IU2YYVUJURY7LXE,,No
XWETW2BJ3KDDISKCWI5IGERFCKI67BJU475MOD5S7V7ADQQBESWV6LSCX4,JZ6XRSJLTZF3NMVAZJPWCRCAW3YNCO7Q3SKIGVZXSSMK7PQN4KVA,25000000000,25000000000,0,0,2024-10-08 15:03:24.054176+00:00,,,No
E7HV4BDUVZ4OY75L2EUFRU5TYVHA7V4VUODFSLJC5DQIDZXHLNJ46S7QB4,IH7TVIGR7CQDKTNZAKHIY64R2DTPYFZ465XAUYEANQDEN4CPCSRQ,19144778902,19144778902,0,0,2024-10-08 15:02:53.551791+00:00,,,No
R2BPRCZNWG6NZPZFZP36DBSDPKSGUFMWVBHHBHOLZR65X2E5ZZLC4PHSSQ,5K6AK3CSUSG4T5Y6NPJXW24ZHDYX7YD74UKIH5UMFRDLZXYZ6L3Q,326840020368,50000000000,276840020368,276840020368,2024-10-08 15:02:17.028149+00:00,,,No
NW5QQTZQKACIBLCNBI3DBQJYRXZN7J65K4GTHH34WP4CDGAQ3JX4DDAFHM,5IZTR6Y4EF722ZKLQWUQ3PEGSYH2JGYG5ZT7RMYBCACXPPVZCBPA,50000000,50000000,0,50000000,2024-10-08 15:02:00.469493+00:00,HDMYVPVDAFK7BB4W5RQVXFHCGQ6K24KO4VC7JKTO4DBOF4JCPC3CNAJWLM,,No
IG7K3WVJOG67DXSRBBJOT5YLIT3DJW6UPVL5IWAQHWVRO423NJ7BE7YUI4,7XHI2BBBTZ2KUUGG2IFINDAC2RFQ66HJTDXNPMRWYS3G2GOMO3EQ,4970000000,4970000000,0,0,2024-10-08 15:01:54.733462+00:00,,,No
GEMIOBUQTYRCF3PAE53YW4EAXYX547XO3N5CW4EMGHB42ULRHMXLBGYM2I,XDUM6XCGUJTPX2WRSAOV2MJ5Q7HT6I4YYZGVTF2DR73OY6C53V4A,26059597331,26059597331,0,0,2024-10-08 14:58:43.292839+00:00,,,No
WL65N5FBMKDLFHPIAHHMGGIQYE44DXTJVP3POI4DEEJ2LX3H2FB5CYCO24,7HITPAZNN5AYE4SW2YE5HTO3ARTGMQ76RPXJLZRCIWPEHRX2LAEQ,2550000000,2550000000,0,0,2024-10-08 14:55:15.493953+00:00,,,No
BCPN4POPTGIHY6S7T45O2MP6GTJFGIABOMPKDWUITCQXYOI6L7HKGN4GIE,6CHOX2U4FAQS43QHBCDMU4TNF6RF3B4SMK4YM4ZXSABTTRCCJ76Q,88000000000,88000000000,0,88000000000,2024-10-08 14:53:32.883465+00:00,W566YXUHGQ2TGU4TR2YTI4PFR36P3ZLN3M2CENMIUQ7374FRQITJ55I3GE,,No
JCBXKJ6SSQWIVVKR5K2DDP7PZFXIIBT77XPAZDQEZ5T72VCD5CLIPMKAPA,PSQYOZ5O7S4F5EC3ZDXIVSEPOM44Z4U25QKAQVWEM7LLBUTRW3UA,43000000000,43000000000,0,0,2024-10-08 14:53:08.156820+00:00,,,No
6WL3TP4W7ASRWVO37PRDNNSWCNMWCEXWFJLORFQKVUMZEQUGYONQLGXWKE,B7SS3IULULNJQWSWJL7R6UCDEEKGLB3CITNT6LM5FHB6AVRFCTEQ,19076351156,19076351156,0,0,2024-10-08 14:53:08.127146+00:00,,,No
I2N23N3RGBSZ6R7RFYAL6XBWSVB5LYQDKSQU3C4VXG5RMB2UCX22KI7Y5I,WQ5YW46H63LR4HH7G2EUMDPSXUIGKLYOPM4VGUJNX2SVZU2LBXHA,109955000000,109955000000,0,109955000000,2024-10-08 14:53:04.739568+00:00,HOX735J6ASME5L44EFHET2ENKOI3UBADBMQP6M5R35ISNQMCUKGLZUP7BU,,No
MPQULAKXVDT3GNNKT63JMAIVNHUBNUEGEOJZOYT54UQ7MRF7NDG5YSAEAM,TUYLDBBBELIQY62TK3Q5GYAR766QXVZBLXPQDFSHJOVFLLI47XFQ,1512438839,1080325741,432113098,432113098,2024-10-08 14:52:50.804213+00:00,,,No
GF3CAS3JERNKY3X4TJHSIP2FQUK7LKN76Q5KUZTJBVNTRFIMP4NNWI3BRQ,7CNKJEBBY2RLIFBMUKWTR4EJSHSAIG7GTIN6BHFLYSJLNMJROKZA,91035000000,91035000000,0,91035000000,2024-10-08 14:51:57.575842+00:00,YRKDHBL5GV2L6UFL2FZAKY2HPQB5OPVQLZKJUPLMQQORIRBBYL6JOGGEJY,,No
HUS3A7TA46NBZAB7PY4P6K6MX2NWC4ZR35KT6GSX57ATKC6N7RDYXJOTDI,6TDAXIN62J457PHEIJEC2L2OJWRDLVSYYCJEK24SVWXIYJF7L62A,1314916836,1314916836,0,0,2024-10-08 14:51:24.328544+00:00,,,No
VNKTDDSIW7CM447YZWZ267USYIOFVUWYYWL2EDGOAGVKJNNAZ5EPMUEHIQ,6GXQCEWJSJOH3MHM4QZUELRZL4MYMOH3LOBKN6NOPBYYAVDQJFTA,1188229412,1188229412,0,0,2024-10-08 14:51:02.022268+00:00,,,No
WJEISYHGXZU5LRAZPHYWRYLW5N2G6ZYL4CA3R3MK3HH6EKSDMD267ER6FQ,4OJLSBUBMLY2NKTZ5SAV3CH4FTNSG4W5GAY6GESAXIOPLAZ7VR2Q,8244545007,8244545007,0,0,2024-10-08 14:50:56.175555+00:00,,,No
DA7E2IMRO77SW7372254UJJUNDATQJLRU5V3654PBSKPA3VKAP6COMVS2U,DMKBGS5ONXCIL3I4OGGWDWO5EYSJOJBF6VHCUEOVEKIFY4VJCGHQ,20200000000,20200000000,0,20200000000,2024-10-08 14:49:33.420471+00:00,BHFKS2SRGGBQ5FPOCPX6B5TAZCUQLGRTCGFIMMKU7JEUY4CDXPCVBDXWR4,,No
JGWCYPR5XUYWM73VQ6ZXAPFH6VAV3EDGAMZA3PKXOBS4OS25RMH3NFPGTI,NHN3X3RPLHQ5OWSAZ5W2FFPKTAQR4KTPF4VUT454FOXOV75X3IGA,13716010,13716010,0,0,2024-10-08 14:48:41.722176+00:00,,,No
FICHUU44S4OHL2VDV4A5CMITXLGSJ2WTYX5NKG2QPOC76IXWKCB5WU7I3E,PO674BUZHDUULCGPKFA2L2DGK2IQS5DDO6IYN4N7ZLE4XQCNTALQ,14403651,14403651,0,0,2024-10-08 14:48:10.721899+00:00,,,No
CPZSXEPLXK66YBH3MSRJIRDVT2OM22PGYYW7CTPL43SXN2N6EBH5BLRVY4,6OVCCCU4EIWI7SYSYQ3L6GMTPOTFSJSSRVGHNEXXFF5SFYCM7QEA,17753833,17753833,0,0,2024-10-08 14:47:38.860238+00:00,,,No
6AYRBRIKBB2GMA5UU7ZBFYBJRZSC5TS5QSLIGPHKEJYVAL62K4E7CVAV5E,OE7WLZGDDCOA4LFVQ5VRVXPMSGZOS5UTIKGFFNOIUYSC44UOALCA,10392047,10392047,0,0,2024-10-08 14:47:07.747669+00:00,,,No
KQM4YD4PLFNWOGXDBHV43KZK6AOAEURYJAWY3NECNSRQAO56AVLMTWQXHE,CDMP2GSYDQCO7F5WK5CIGNWGFXWGFTZ7ILHUYWX5UBWNEJF6GZGA,10386047,10386047,0,0,2024-10-08 14:46:36.271850+00:00,,,No
2JLEDF363M4SJO5EUONBX5JPRFR37EZS3KXY6DQR6ZZJASLC72PXZZ7VLM,4OFLPKVMV6VO7WQJBPKXXX6FPSIBPEN2VKZHASMVW4C5JRWP7TCA,1218170083,257083276,961086807,961086807,2024-10-08 14:46:27.372010+00:00,,,No
AOGHETSIVQRYOKX4Q2TXZORK6O2ZTYUR456NDLQHTSOVSZ65DZ2IQWLEFM,PIL7H5QDPSLND4M35WBSFTFIUL42K7RYMPLPD6QBU4TDAGT627BQ,10390047,10390047,0,0,2024-10-08 14:45:55.520687+00:00,,,No
XBOU6XXIT2O47FSNU2HPJVLO7SGVUIYATEDOEDPRPLQXPXQZ3KMM5Q4RRY,TPOHNM36URAENHQPRO3RBRKDHSGTX6VBXVQFQWW6PWYYLXHCCIOQ,10394047,10394047,0,0,2024-10-08 14:45:25.018384+00:00,,,No
HRHI3EMONMFYIGND2RFZ666Z4H4BFI5X2T6ZQHEJAQ36YP2VZLXCDCPKME,Q627H6T26EHT47ERWYPZXQOW3EVSYUF3WZC6RC3X3XJZ35T7ZHPQ,10392047,10392047,0,0,2024-10-08 14:44:53.578147+00:00,,,No
LQ245YUOREM4FZXPWFRJQVQJUYKIRCQ7VYBQUD6Y43KZVVATKQZY4NWWLA,X2UNYV4BWX2EZNXDBFLCHQFESVONKKUSJ67GAKGPCSTLHVTDJS6Q,1163404024,1163404024,0,0,2024-10-08 14:44:24.773519+00:00,,,No
DCCHNIX3OH5UAPSMJ4NJTJ7D5LOYCAMAXGWZDZK7FJJF4LVC4NFJWYACP4,YMKHF6BITATXG44RXAR3FDDQGESNMLT3W37SZGI2GQ2CQ2MSYFDQ,10391047,10391047,0,0,2024-10-08 14:44:21.341511+00:00,,,No
SASXDSPL5YP7FUWPBZERWJ3FVUVMFW64JWDECJKI6MR6PO2DIDHSKWZVYU,I26RU5267TTA2UGWOLYVXQA42VDJBO66WUVJ47VU6JDEMZ35EAQA,10391030,10391030,0,0,2024-10-08 14:43:52.512350+00:00,,,No
FZORJAHQ3HXPW4CMPLGESTYGCZUS5JMGOWNNMIUSD62TLPXZDFIB7YVHUY,64A6R54YFZY2LGERAIQ26DQ3SEODD2LYYZ5627RADPJOAUHZYF4A,2776462,2776462,0,2776462,2024-10-08 14:43:03.840725+00:00,RFPZMPF5KVAFH2MU5N6LIR57XKQAHEH34GDXGOKQO42M3AGXMMCZ5TOJ7A,,No
